"TmdbId","Id","Season Id","Season Number","Episode Number","Overview","Runtime","Still Path","Name"
"456","62705","3603","22","20","After Homer discovers a genius talent for styling hair and opens his own salon, he becomes Springfield’s most in-demand hair stylist. But having to listen to women’s problems and gossip all day long leads Homer to believe his gift may actually be a curse. Meanwhile, when Milhouse decides to live each day to the fullest, he comes out of his shell and professes his love for Lisa, only to have his heart broken. Milhouse then catches the eye of popular fifth-grader Taffy, causing Lisa to make a bold move.","23","/3hPPETv3MCdEjXuMczhoaoV1ktn.jpg","Homer Scissorhands"
"456","62706","3603","22","21","When the Simpsons discover a collection of keys to every door in Springfield, Lisa stumbles upon an eerie hidden classroom beneath Springfield Elementary School. When she shares her discovery with Principal Skinner, the secret room mysteriously disappears and he takes the only key away. A determined Lisa uses her detective skills to lead her back to the room to solve an old school mystery.","23","/5k6x7ygxMQqa4WqtUvzECZTPuwC.jpg","500 Keys"
"456","62707","3603","22","22","Feeling guilty for getting Mrs. Krabappel suspended after one of his school pranks, Bart helps her escape detention, and Ned Flanders winds up saving her life in the process.

When Edna and Ned start dating, he is surprised to learn she's been with many of Springfield's men, including Homer and Aerosmith drummer Joey Kramer.","23","/lZIbHU5tmLEInKLauIGeJAh1rKM.jpg","The Ned-liest Catch"
"456","62708","3603","22","17","The tables are turned for Homer and Bart after a therapist cures Homer of his violent tendencies toward the boy.","22","/lPnwhFRPrWfg43hj3HGj8UIZqoM.jpg","Love Is a Many Strangled Thing"
"456","62709","3603","22","15","Lisa's school project leads to the discovery of a new drug that makes the elderly less cranky and more tolerable.","23","/ba4GeFG18GMPWwgPTF3wcPwkOHq.jpg","The Scorpion's Tale"
"456","62710","3603","22","4","The episode consisted of three self-contained segments: In ""War and Pieces"", Bart and Milhouse discover a real-life board game that they must win to return home; in ""Master and Cadaver"", Marge and Homer go on a honeymoon on a sailboat, and rescue a mysterious castaway named Roger; and in ""Tweenlight"", Lisa falls in love with a vampire named Edmund.","23","/caH9EJmY94Zl51W5g2cbpenF1FM.jpg","Treehouse of Horror XXI"
"456","62711","3604","23","1","Homer befriends Wayne, a reserved security guard recently hired by the nuclear power plant. Plagued by violent flashbacks from his past as a CIA agent, he must overcome his tortured nightmares to save Homer from a Ukranian terrorist. Meanwhile, Marge fantasizes about being a contestant on ""Top Chef"" hosted by Tom Colicchio, and the future of Springfield's hottest ""it"" couple Nedna, Edna Krabappel and Ned Flanders, will be revealed after months of online fan voting and speculation.","23","/gzjLJLYeSWuvVRpZf1RtA2RnBnf.jpg","The Falcon and the D'ohman"
"456","62712","3604","23","2","Superintendent Chalmers reveals his hero as former President Theodore Roosevelt, who makes an appearance in the episode with the use of archival recordings.","23","/cHIQaXLpRpjaUr7xg86bUWp9zaE.jpg","Bart Stops to Smell the Roosevelts"
"456","62713","3604","23","3","Simpsons' twentysecond Halloween show.

The Diving Bell and the Butterball:

Homer is bitten by a radioactive spider.

Dial ""D"" for Diddly:

Ned becomes a serial killer.

In the Na'Vi:

Bart and Milhouse in an Avatar spoof.","23","/8Y7FJqpymZAi8jfVwdlhDvJjpTk.jpg","Treehouse of Horror XXII"
"456","62714","3604","23","4","Bart’s science fair project, a mechanical baby seal, outshines Lisa’s brainy asteroid model and quickly becomes a popular pet among the retirement home patrons. Meanwhile, Homer’s new and eager assistant Roz, steals Homer’s job, forcing him to team up with Flanders to reveal her true colors and evil past.","23","/dlc7zOvJuxFmt2VcnCnxL4VfpKN.jpg","Replaceable You"
"456","62715","3604","23","6","Lisa becomes disheartened when she learns the shocking truth behind the “tween lit” industry and her beloved fantasy novel characters, but Homer decides to cash in on the craze and forms a team to group-write the next “tween lit” hit, with the king of fantasy, Neil Gaiman, lending his expertise to the effort.","23","/1oXqbbz2Mk01ZS8fB3OO4kazQik.jpg","The Book Job"
"456","62716","3604","23","5","Marge takes Bart and Lisa on a weekend excursion, and when an unexpected restaurant detour awakens their taste buds, fellow foodies Amuse Bruce and Fois Garth (guest voices Tim Heidecker and Eric Wareheim) inspire them to start their own food blog, “The Three Mouthketeers.”","23","/xsz6TUAHelQKaP93r8c3B3rpO5X.jpg","The Food Wife"
"456","62717","3604","23","7","The Simpsons host a tastemaker party at their home to promote Absolut Krusty, Krusty the Clown's own brand of liquor. Mr. Burns takes notice of the party's success and decides to promote Homer to ""Account Man"" for the Springfield Nuclear Plant.","23","/oxAUaLWP4BQK8H7b5RA9DOvcWiq.jpg","The Man in the Blue Flannel Pants"
"456","62718","3604","23","9","In this futuristic holiday episode, Bart is a deadbeat dad living in Springfield Elementary (which is now an apartment complex instead of a school) with Principal Skinner as his landlord. Meanwhile, a pregnant Maggie goes into labor during a family dinner.","23","/6dQlJfFmoJ9u3XIIbCT2dOFcacX.jpg","Holidays of Future Passed"
"456","62719","3604","23","10","Homer lands his own political talk show and becomes the spokesperson for the Gravy Movement. He then is asked to select the next Republican nominee for President and officially endorses right-wing rock star Ted Nugent.","23","/dsX3El0mm5CALYsJj53OuRHIwTm.jpg","Politically Inept, with Homer Simpson"
"456","62720","3604","23","11","Lisa creates her own social networking service, SpringFace, and subsequently makes everyone addicted to the internet. Meanwhile, Patty and Selma challenge the Winklevoss twins at the 2012 Summer Olympics.","23","/tVVjCCz45Ck9zx1trHMdYIh3Fvn.jpg","The D'oh-cial Network"
"456","62721","3604","23","12","After Moe is heckled for not having any real companions, Moe's best friend and beloved bar rag narrates his incredible thousand-year journey to Springfield.

Beginning in the Middle Ages, the bar rag was loomed into a beautiful and ornate medieval tapestry and traveled around the globe through the hands of royalty before finding himself found himself at Moe's Tavern.

Meanwhile, Bart begs Milhouse for forgiveness after the two friends get into a tiff, and when the bar rag goes missing, Moe realizes that he has more friends than he thought.","23","/nj3WtdgxJAukuPX8TBAal7xvi5y.jpg","Moe Goes from Rags to Riches"
"456","62722","3604","23","14","The Simpsons are evicted from Springfield and join an off-the-grid community outside of town.

But when Homer and Marge try to sneak back into Springfield, they are welcomed with hostility from their former friends and neighbors and begin to appreciate their new and more accepting home.","22","/AwCeEuQrWaqtB7HTHmOph5gt2UF.jpg","At Long Last Leave"
"456","62723","3604","23","13","Marge and Lisa's mother-daughter Valentine's Day plans take a turn when Lisa meets Nick, an intellectual romantic who shares the same passion for culture, history and literature. Lisa and Nick fall head over heels for each other in a fairytale romance and make a secret getaway to Mulberry Island to profess their eternal love.

Meanwhile, Bart and Milhouse are inspired by the hosts of ""MythCrackers"" to ""crack"" Springfield Elementary's own legends.","23","/lKXhW0ewMjvtb0Zpf0bs68iIwEa.jpg","The Daughter Also Rises"
"456","62724","3604","23","16","Karma gets the best of Homer after he gets his friends in trouble, and as a result, his bedwetting problem worsens. The family goes on a mission to infiltrate his dreams to search for clues in his subconscious to determine the source of his problem. But just as things take a dangerous turn in the dream, a figure from Homer's past appears, and he is finally reassured that the fond memories of his mother Mona (guest voice Glenn Close) remain alive, giving him just the right amount of reassurance to cure him of his problem.","23","/qxfXo1WBYx5ejkAI894gssAsS9G.jpg","How I Wet Your Mother"
"456","62725","3604","23","15","In order to get back at his dad, Bart goes undercover as a graffiti street artist and plasters Homer's unflattering image all over Springfield. But one night, Bart and Milhouse get caught in the act by established street artists Shepard Fairey, Ron English, Kenny Scharf and Robbie Conal (guest voicing as themselves), and to Bart's surprise, they invite him to exhibit his satirical artwork in his very own gallery show.

Meanwhile, a hip, new health food superstore opens in Springfield that threatens to put Apu and the Kwik-E-Mart out of business.","23","/p1yCAhDuzlgT3yCCPPteMXUgcvh.jpg","Exit Through the Kwik-E-Mart"
"456","62726","3604","23","19","When Bart gets his wish for a family vacation, he becomes determined to make it last forever.","23","/u16uUWkPkkac1m1BgxbvM7j0YSX.jpg","A Totally Fun Thing That Bart Will Never Do Again"
"456","62727","3604","23","18","When Bart supervises Jimbo's girlfriend at a movie, she develops a crush on him; Homer is persuaded to buy a state-of-the-art treadmill with a television, and he becomes obsessed with watching it from the treadmill, but not actually working out.","23","/gcesdsPilLaOvCck6WXHE0EEmMI.jpg","Beware My Cheating Bart"
"456","62728","3604","23","17","Mr. Burns replaces all of Springfield Power Plant's employees with robots (guest voice Brent Spiner) but decides to keep Homer as the sole human worker. With unemployment at an all-time high and mechanical arms operating the workplace, Springfield becomes a dismal and humorless place. But when Homer's machine-programmed peers start to turn on the community and his former real-life employees come to the rescue, they all realize that robots can't replace human friends.","22","/rIv4N3ywbmlMfOot0NxZugk1rE3.jpg","Them, Robot"
"456","62729","3604","23","20","Homer embarrasses Marge at the movies during a film featuring superspy Stradivarius Cain, and his apologies fall on deaf ears. In an effort to become a better husband, he seeks help from someone he believes to be the real Stradivarius Cain.","23","/uQkb2LC09oFwKSyYLV2WqkALrra.jpg","The Spy Who Learned Me"
"456","62730","3604","23","22","In the Season 23 finale, Lisa tries to boost her popularity by ghost writing positive things about herself on the school blog. The effort fails miserably, until a psychic force tells Lady Gaga (who provides her own voice) that Lisa needs her help.","23","/izWuz1FjxDcu6pbbWWwDaHMIxPF.jpg","Lisa Goes Gaga"
"456","62731","3604","23","21","When word gets out that Edna and Ned have secretly wed, Marge offers to throw them a party, but bringing folks together makes them all realize that no marriage is perfect. Meanwhile, Edna tries to help Ned's children become more socially acceptable. Watch the credits... there's a treat!","22","/bVqtGKHKl7PXl6ywv2xvETJyK4f.jpg","Ned 'n Edna's Blend Agenda"
"456","62732","3604","23","8","Krusty the Clown becomes depressed after getting fired from his television show for being unpopular with children. The Simpson family encourages him to make a comeback, suggesting that he seek help from an agent they met earlier at a television museum. This agent turns out to be Annie Dubinsky, who was Krusty's first agent and former girlfriend.","23","/iiuqlFyensnhkzSIvDAjt8NQXeM.jpg","The Ten-Per-Cent Solution"
"456","62733","3605","24","1","Bart will be visited by many of his past girlfriends.","22","/zIHjgQu1aYNmpbOoYvV4wmurzDz.jpg","Moonshine River"
"456","62734","3605","24","2","A black hole threatens to swallow Springfield, Homer tries to find the source of paranormal activity, and a ""Back to the Future"" parody in which Bart keeps Marge from marrying Homer.","23","/oct5oACjidT42l6yOHPEzLMWTXD.jpg","Treehouse of Horror XXIII"
